42.5,348.25,-29.182
34.337,342.05,-32.714
-2.1658,342.65,-24.885
20.5,307.78,22.273
30.135,344.82,-32.714
-11.845,335.34,-8.0256
38.854,352.08,-27.148
31.5,312.5,22.41
19.5,333.36,13.368
14.5,330.81,13.885
33.743,352.85,-25.94
14.91,348.87,-27.773
40.198,347.13,-31.239
25.772,336.91,10.839
34.687,315.56,-4.5813
-11.5,331.45,-10.5
19.206,341.55,-32.714
19.098,348.52,-29.628
26.253,334.1,13.04
-11.279,336.96,-7.1178
22.705,303.91,15.909
34.523,312.54,21.784
41.798,349.84,-28.193
-11.958,333.98,-7.1988
42.246,349.16,-28.822
-4.1902,322.79,11.228
19.568,344.19,-32.714
13.92,346.55,-29.843
-12.013,334.44,-8.7041
7.9611,313.98,19.013
