-9.1102,325.82,-214.28
-4.8304,326.82,-214.28
6.1326,297.76,-184.06
-6.5509,321.46,-214.28
14.29,310.89,-214.28
9.2505,323.83,-214.28
27.164,308.84,-214.28
31.92,313.22,-214.28
-16.125,299.26,-204.22
16.185,302.89,-214.28
1.4345,307.45,-214.28
5.013,311.49,-214.28
14.232,320.45,-214.28
25.512,311.71,-214.28
-11.163,303.95,-214.28
-15.374,301.01,-211.87
21.022,303.19,-214.28
22.908,317.05,-214.28
9.7066,306.13,-214.28
28.553,303.13,-214.28
-14.027,319.61,-214.28
23.096,311.06,-214.28
9.9287,318.24,-214.28
30.273,320.34,-214.28
-18.351,301.04,-189.7
-14.77,303.1,-214.28
-11.48,315.03,-214.28
-2.7563,304.89,-214.28
-13.798,320.56,-214.28
30.051,303.75,-212.28
-1.9176,321.33,-214.28
21.77,320.06,-214.28
-3.1227,318.33,-214.28
13.97,319.03,-214.28
-12.331,303.01,-214.28
-16.999,300.64,-205.23
-9.8528,316.56,-214.28
19.037,314.93,-214.28
-16.656,324.37,-214.28
-12.915,308.38,-214.28
-12.495,309.68,-214.28
22.482,317.62,-214.28
-8.5351,323.91,-214.28
-13.899,323.55,-214.28
16.115,304.58,-214.28
-9.1121,321.42,-214.28
17.316,317.58,-214.28
2.5638,307.03,-214.28
10.199,318.84,-214.28
-6.0664,306.62,-214.28
-13.816,316.58,-182.38
20.254,321.83,-214.28
-15.189,298.14,-185.67
23.795,305.66,-214.28
14.536,321.26,-214.28
1.5358,308.38,-214.28
8.8194,299.79,-184.47
28.809,320,-214.28
35.514,318.2,-212.81
7.8069,323.62,-214.28
-7.5423,316.51,-214.28
-4.495,305.55,-214.28
-10.509,323.22,-214.28
-14.344,321.28,-214.28
11.483,325.13,-214.28
-9.7459,299.27,-214.28
-6.7245,302.2,-214.28
-5.9898,314.2,-214.28
-5.8159,318.37,-182.36
27.806,316.56,-214.28
-7.3989,300.52,-214.28
-1.063,310.28,-214.28
-13.085,320.86,-214.28
-11.227,320.88,-214.28
-3.5649,315.51,-214.28
3.8731,304.76,-214.28
7.9532,324.36,-214.28
0.22019,310.21,-214.28
19.46,318.74,-214.28
0.97986,315.98,-214.28
6.9553,309.31,-214.28
-5.5841,315.26,-214.28
4.0428,311.03,-214.28
-11.02,299.99,-214.28
18.77,304.39,-214.28
-16.188,299.38,-185.74
8.5887,319.5,-214.28
-12.946,299.45,-214.28
9.2108,310.63,-214.28
-7.6045,320.12,-214.28
0.44163,302.06,-214.28
15.375,325.08,-214.28
-13.816,296.24,-190.15
-16.581,315.77,-214.28
-7.3216,318.24,-214.28
-16.17,309.6,-214.28
-21.4,324.19,-211.26
