-21.189,329.83,-200.16
-0.92416,365.19,-209.74
34.113,334.92,-206.57
17.104,332.12,-209.74
-25.505,331.12,-207.84
17.104,310.5,-209.74
20.108,310.84,-205.3
10.55,307.03,-195.41
-9.7511,372.77,-209.74
-0.085582,301.85,-196.03
-14.166,375.13,-209.74
32.654,336.44,-209.74
25.132,336.82,-209.74
4.2117,353.74,-209.74
-17.275,358.06,-209.74
24.495,349.14,-209.74
-22.171,352.03,-209.74
-23.639,325.01,-209.74
-11.129,316.47,-209.74
3.7915,301.85,-207.84
34.293,332.39,-207.31
-0.85899,328.58,-181.29
-15.434,374.83,-209.74
-0.085582,332.12,-209.74
-4.3829,358.06,-209.74
-18.62,368.94,-209.74
-22.73,322.25,-209.74
21.191,338.73,-209.74
-3.7228,313.37,-209.74
-20.718,333.65,-198.96
-0.085582,358.06,-209.74
17.432,346.33,-209.74
1.6765,305.77,-190.09
12.806,319.14,-209.74
30.867,328.58,-209.74
-18.607,373.46,-209.74
-4.3829,319.14,-209.74
-19.874,316.09,-209.11
12.34,363.67,-209.74
-25.073,332.39,-206.57
-3.199,303.23,-197.7
1.1163,328.58,-181.22
27.223,342.79,-209.74
-25.811,334.29,-209.74
-24.921,328.58,-207.84
-19.874,316.17,-209.74
-25.834,333.43,-209.74
-25.842,332.39,-209.74
0.40869,367.67,-187.56
21.668,347.6,-209.74
