9.6461,356.76,-208.59
-0.46546,351.52,-208.59
25.686,327.14,-208.59
-4.2198,319.64,-200.67
1.1323,327.43,-208.59
5.0587,328.58,-208.59
-7.6686,348.33,-208.59
16.917,335.26,-208.59
-2.9047,334.67,-208.59
15.997,315.07,-179.71
4.0532,328.73,-208.59
-2.7623,331.01,-208.59
14.742,353.63,-180.9
5.6981,356.14,-208.59
-13.236,351.83,-208.59
6.7385,357.72,-194.64
29.57,348.72,-208.59
-10.98,329.97,-208.59
-4.6119,325.5,-208.59
0.023093,324.18,-208.59
30.809,329.64,-208.59
1.2658,343.72,-208.59
12.072,348.85,-208.59
3.0775,350.44,-208.59
-3.2199,333.71,-208.59
1.2667,324.12,-208.59
9.7702,332.88,-208.59
2.0803,324.62,-208.59
10.738,357.91,-194.64
19.498,330.63,-208.59
3.9763,325.37,-208.59
4.4123,335.28,-208.59
3.5289,358.27,-208.59
-7.7558,341.01,-208.59
14.038,334.15,-208.59
10.561,332.44,-208.59
-5.3378,336.36,-208.59
6.0378,354.29,-208.59
-2.0636,350.14,-208.59
-11.268,352.03,-208.59
24.128,342.05,-208.59
7.5124,324.49,-208.59
4.8933,352.65,-208.59
-3.2854,323.19,-208.59
-7.9597,336.7,-208.59
-10.694,336.01,-208.59
30.921,338.78,-208.59
3.61,329.93,-208.59
8.6136,346.56,-208.59
20.627,345.14,-208.59
-2.3175,353.41,-208.59
23.968,320.62,-208.59
15.545,325.11,-208.59
30.645,334.2,-208.59
20.82,322.6,-174.36
11.517,341.01,-208.59
-8.5813,332.03,-208.59
20.968,346.7,-208.59
25.611,336.2,-208.59
-12.403,332.57,-208.59
13.383,325.13,-208.59
-11.416,335.31,-208.59
15.01,332.65,-208.59
3.1041,352.46,-208.59
11.55,331.93,-208.59
3.4578,326.94,-208.59
23.574,349.94,-208.59
23.524,338.57,-208.59
28.482,331.64,-208.59
7.5669,354.75,-208.59
11.227,354.15,-184.18
28.603,321.36,-208.59
21.084,347.81,-208.59
-11.763,338.31,-208.59
-10.494,324.8,-208.59
-8.3338,320.56,-208.59
6.3935,353.41,-208.59
21.371,323.92,-208.59
20.258,347.3,-208.59
14.148,341.02,-208.59
24.81,349.27,-208.59
-0.67742,337.74,-208.59
31.458,333.61,-208.59
-9.9118,352.93,-208.59
5.5746,325.4,-208.59
0.20843,330.75,-208.59
-11.594,332.58,-208.59
5.2345,350.57,-208.59
15.159,351.73,-208.59
-4.0946,352.41,-208.59
-13.843,325.98,-208.59
29.636,331.65,-208.59
-1.4142,325.03,-208.59
17.16,324.89,-208.59
5.1027,333.63,-208.59
16.537,349.12,-208.59
-12.342,339.81,-208.59
-6.7956,333.9,-208.59
-8.5345,330.07,-208.59
17.224,342.25,-208.59
23.36,317.25,-208.59
6.0106,343.8,-208.59
29.334,336.63,-194.79
18.005,354.24,-208.59
30.878,348.2,-208.59
22.618,332.44,-208.59
3.2373,332.64,-208.59
20.008,324.89,-208.59
8.1754,341.06,-208.59
11.954,327.57,-208.59
1.4249,345.12,-208.59
17.325,334.57,-208.59
9.7403,345.22,-208.59
14.627,333.37,-208.59
-12.329,335.43,-208.59
-8.587,324.66,-208.59
6.5836,321.59,-208.59
-9.8829,345.54,-208.59
9.0271,321.86,-208.59
27.994,332.66,-208.59
-12.12,331.87,-208.59
-0.92338,323.74,-208.59
25.097,322.66,-208.59
21.13,341.05,-208.59
