7.5293,346.61,-209.87
-0.55822,348.89,-209.87
-13.671,321.93,-209.87
10.181,343.68,-209.87
4.3674,307.59,-209.87
12.348,301.17,-209.87
4.2463,373.07,-209.87
0.94051,340.39,-209.87
-1.0577,343.71,-209.87
17.953,308.69,-209.87
19.286,331.26,-209.87
18.919,308.68,-209.87
-4.7637,349.17,-209.87
8.4923,346.76,-209.87
-5.997,344.99,-209.87
-3.1851,350.23,-209.87
22.273,353.02,-209.87
15.893,366.65,-209.87
16.542,314.35,-209.87
9.65,375.96,-209.87
28.845,326.6,-204.71
-1.9583,297.94,-189.47
28.236,342.14,-209.87
11.597,370.64,-187.41
30.691,352.37,-209.87
5.1594,326.64,-209.87
17.392,306.8,-209.87
1.1022,364.6,-209.87
12.11,351.67,-209.87
10.664,374.45,-209.87
-4.1788,333.12,-209.87
14.623,357.93,-209.87
14.355,317.59,-209.87
17.303,325.72,-209.87
26.46,342.87,-209.87
1.812,327.33,-209.87
22.746,313.44,-209.87
24.433,310.3,-209.87
5.7657,354.26,-209.87
15.109,318.28,-209.87
19.666,368.5,-209.87
25.043,304.64,-209.87
0.464,344.17,-209.87
8.8274,307.61,-209.87
14.647,373.61,-188.31
0.35376,333.61,-209.87
10.318,312.59,-209.87
5.573,343.14,-209.87
16.716,354.01,-209.87
-1.2313,373.27,-209.87
8.7634,371.13,-209.87
16.151,317.23,-209.87
16.34,355.86,-209.87
1.6209,353.46,-209.87
19.955,327.83,-209.87
21.176,337.05,-209.87
27.735,353.91,-209.87
-8.6678,326.88,-209.87
-15.204,318.23,-209.87
-0.37555,334.03,-209.87
-0.11879,326.75,-209.87
-12.549,325.72,-209.87
20.218,367.08,-209.87
21.788,327.38,-209.87
23.319,327.38,-209.87
12.968,317.54,-209.87
5.7746,366.57,-188.99
10.982,302.87,-209.87
13.792,362.32,-209.87
8.2395,367.92,-187.63
-0.18663,378.46,-209.87
-3.488,364.54,-209.87
0.067819,359.74,-209.87
0.69098,355.66,-209.87
17.03,373.8,-209.87
12.62,371.39,-187.5
12.108,300.2,-209.87
4.8594,369.33,-209.87
1.6469,317.59,-209.87
22.464,356.17,-209.87
-18.002,311.04,-209.87
13.53,344.95,-209.87
10.256,304.22,-209.87
26.083,309.04,-209.87
-0.37955,290.91,-193.33
9.4019,322.77,-209.87
11.951,349.15,-209.87
15.511,349.14,-209.87
14.001,351.17,-209.87
21.305,304.06,-209.87
32.161,351.09,-209.87
-4.7683,307.49,-209.87
-1.4795,309.48,-209.87
4.6714,342.57,-209.87
14.854,321.93,-209.87
9.7973,319.72,-209.87
13.119,302.67,-209.87
-0.50341,317.24,-209.87
13.135,301.65,-209.87
13.81,303.36,-209.87
5.1116,332.53,-209.87
2.535,312.93,-209.87
11.39,313.06,-209.87
17.081,362.75,-209.87
9.6113,377.24,-209.87
23.723,303.63,-209.87
19.822,339.24,-209.87
25.663,336.5,-209.87
24.001,375.6,-207.89
25.14,304.02,-209.87
10.541,371.89,-209.87
-1.3796,299.6,-188.99
17.899,361.35,-209.87
5.0875,375.11,-209.87
15.342,361.61,-209.87
5.1957,365.74,-209.87
1.4605,372.02,-209.87
23.37,356.17,-209.87
-2.6661,326.61,-209.87
11.963,375.16,-209.87
2.2133,361.06,-209.87
31.135,340.17,-209.87
15.856,369.82,-209.87
-7.7415,331.62,-209.87
15.005,330.09,-209.87
20.39,305.72,-209.87
-1.9692,313.38,-209.87
-14.031,331.69,-209.87
18.981,362.98,-209.87
-3.4601,292.5,-192.25
32.923,334.2,-209.87
7.1162,303.43,-209.87
6.638,364.29,-209.87
15.946,305.88,-209.87
9.5259,349.41,-209.87
5.0933,308.22,-209.87
-13.193,331.43,-209.87
12.755,372.93,-209.87
8.292,308.27,-209.87
14.787,350.49,-209.87
31.095,328.35,-209.87
17.204,302.62,-209.87
-7.414,304.28,-209.87
-2.0771,352.94,-209.87
-1.6716,351.33,-209.87
25.569,359.84,-209.87
31.353,332.17,-209.87
23.151,324.64,-209.87
5.531,377.65,-209.87
1.6431,328.13,-209.87
7.3705,320.91,-209.87
21.472,343.69,-209.87
-14.53,319.74,-209.87
6.9577,305.03,-209.87
-13.325,335.04,-209.87
12.3,347.05,-209.87
33.573,337.24,-209.87
11.796,370.07,-209.87
3.7768,318.61,-209.87
29.001,332.22,-209.87
18.398,311.56,-209.87
1.7415,319.4,-209.87
5.8505,311.84,-209.87
14.843,328.3,-209.87
28.393,341.45,-209.87
0.085874,304.65,-209.87
-14.506,326.94,-209.87
1.4993,372.8,-209.87
-2.4486,311.27,-209.87
-1.952,367.24,-209.87
25.359,353.51,-209.87
