-26.152,353.89,-16.197
-12.5,334.25,18.5
4.1003,390.11,1.5
28.102,349.81,16.308
-3.8506,385.54,-8.2979
-24.446,363.5,6.5
18.212,345.5,26.214
-13.207,384.5,17.162
-11.5,386.5,17.486
11.5,349.5,30.552
-12.101,397.12,7.9185
4.0148,338,24.029
-21.125,376.32,3.5
-23.445,364.43,-19.766
-5.5523,395.48,-1.3289
-28.042,359.06,-16.026
-13.945,371.49,-17.318
25.023,344.98,15.198
-6.1902,382.09,-10.73
-17.61,367.39,-19.458
-11.581,346.5,22.682
-12.218,371.07,-17.591
-25.672,364.5,0.5
-18.655,346.5,15.619
-11.5,385.5,17.746
-9.0076,335,-9.0116
-16.003,334,12.997
15.586,342.66,26.589
-19.99,372.36,-15.967
-18.702,373.4,-15.518
-5.1112,362.5,25.067
-19.022,369.86,-17.952
-18.035,336.79,16.059
-0.99552,355.98,27.999
-18.952,372.53,-16.126
