-0.56852,290.08,-210.58
-21.65,309.81,-193.79
-0.92088,325.06,-181.51
18.345,308.26,-178.57
-21.188,338.42,-203.62
32.283,322.21,-207.81
17.524,309.07,-177.36
20.436,305.12,-184.82
-12.976,333.28,-194.16
-0.92088,286.16,-207.23
-14.463,337.39,-200.52
6.2696,287.72,-201.08
-33.235,316.04,-206.19
-36.185,324.51,-208.49
-29.752,309.81,-205.48
-1.9625,295.59,-183.61
-30.345,336.06,-208.11
29.656,303.46,-209.47
26.774,311.23,-186.82
-5.3595,285.31,-207.77
-10.695,342.69,-210.58
4.3271,289.78,-210.58
-1.9625,295.08,-184.3
24.53,294.76,-206.76
-5.7165,321.92,-180.58
-12.379,334.58,-195.85
-28.51,329.07,-199.42
10.537,301.18,-177.66
