time,id0,id1,id2,x,y,z,momentBendX,momentBendY,momentBendZ,momentTwistX,momentTwistY,momentTwistZ,normalForceX,normalForceY,normalForceZ,shearForceX,shearForceY,shearForceZ
0.3145380343797819,92,92,93,2.9868422939494423,1.6579318431407501,0.4648877368004366,0,0,0,0,0,0,-2.488085991517046,-46.08040485393209,-8.791708718088145,2.7004010823715547,-8.922238346333325,6.22970193361342
0.3145380343797819,93,1371,93,2.9861756113869378,1.67111643189285,0.4538050780764072,0,0,0,0,0,0,14.833745526213981,-31.00784294873252,-12.833918884988789,-1.6022898358555588,-16.035053778507276,17.636350860735995
0.3145380343797819,94,12797,94,2.98617348603189,1.6864866584788243,0.46329086143632436,0,0,0,0,0,0,3.5615784798956582,-32.77083307179375,3.764046707106089,4.937743553030464,-15.254556167459047,10.31720175487322
0.3145380343797819,95,95,96,2.9925939757068027,1.7019835965804508,0.4635061726413113,0,0,0,0,0,0,-2.7832011020769944,-26.637749164062754,-0.42342340854651284,5.702762293583717,-6.664455734030934,0.9654148138303376
0.3145380343797819,96,96,97,2.9956460186121134,1.7180514085604977,0.4606371817645623,0,0,0,0,0,0,-2.1835955775417486,-21.81096949667637,-11.050054352315382,0.9471986428498744,-3.0392980795687334,2.0933427085886893
0.3145380343797819,97,97,98,3.000588443877206,1.729151078939429,0.47296886513534314,0,0,0,0,0,0,-1.7324256858407596,-19.437214952991,-18.908311454705597,1.31979455032281,0.5943692867123711,-1.9159944107863005
0.3145380343797819,98,98,99,2.9999679379947946,1.74203333417893,0.4842342234663044,0,0,0,0,0,0,-0.025209148554285524,-15.782193802989084,-27.69110368555788,-0.18633198942987494,5.4022318594075855,-5.2156419701919265
0.3145380343797819,99,2223,99,3.0,1.75,0.5,0,0,0,0,0,0,294.201353940956,-2.8376093068070607,24.888114679608393,3.0124224921818494,1.8083174667528605,-4.8206061234319915
0.3161841859169754,0,12010,0,3.0,0.25,0.5,0,0,0,0,0,0,119.14575807818852,-5.771743989564739,21.80347594469829,1.2028709321462694,-1.0895866401416128,-0.11397458304139807
0.3161841859169754,1,12010,1,2.99857210615474,0.2652489526022413,0.4955407233628313,0,0,0,0,0,0,0.21501629077025974,-11.770134969804554,0.8423734080939105,-2.5047251723695254,-6.118540895074659,8.624552135268805
0.3161841859169754,2,3070,2,2.988065044950333,0.2771091156058994,0.4908418699914816,0,0,0,0,0,0,6.652927418161596,-18.793671654167976,-4.586706309576664,6.256443364253371,-7.042990140428575,0.7863194098689337
0.3161841859169754,3,13256,3,2.992998083394376,0.2897166672177706,0.5025932622384426,0,0,0,0,0,0,52.29724211441444,-33.048089894851906,15.07570052962216,-0.3486416861587096,1.0880890068023308,-0.7409886396976155
0.3161841859169754,4,9222,4,2.9967778432134544,0.30662745907196315,0.5099144846653819,0,0,0,0,0,0,55.33858123100888,-55.668982782135586,12.020851860636187,-1.727397707103177,1.9537658038266508,-0.22614099960468692
0.3161841859169754,5,9222,5,2.9982197251912694,0.324493753921905,0.5075131815464918,0,0,0,0,0,0,41.604959866025176,-44.35573587744959,7.153096961559562,-1.4667358740511482,3.1456134336407935,-1.679180397160774
0.3161841859169754,6,6,7,2.9974878547102257,0.340098589202862,0.4983583599247149,0,0,0,0,0,0,-0.13959786742709063,-40.55160509488942,-19.821991667854093,0.5488314080747276,3.9322501813879605,-4.480328321057371
0.3161841859169754,7,7,8,2.9964929471633637,0.35443668700600145,0.4868109041469714,0,0,0,0,0,0,-9.229144679192439,-33.32482889559739,-21.270262046844323,-0.0364388712218916,-1.4317989150259063,1.4653738346191512
0.3161841859169754,8,3431,8,3.0063555722178266,0.3666701577039725,0.47714629526169305,0,0,0,0,0,0,15.135480088796397,-34.40340205622693,40.99819204670031,4.175612488605322,-1.3437962963526626,-2.8348500785924298
0.3161841859169754,9,3107,9,3.013408747828909,0.38212220872638947,0.47042190536608486,0,0,0,0,0,0,11.090019928685544,-35.03286523499879,-6.881565813750331,-4.737124173050861,-6.592375086493804,11.32777645718972
0.3161841859169754,10,3107,10,3.0191843968890604,0.39480239928014543,0.45892947415922475,0,0,0,0,0,0,0.7812719136915733,-17.233529283846615,-20.165809509534544,2.7278553632348026,-8.842535217815906,6.112984322316079
0.3161841859169754,11,3999,11,3.024279893760346,0.4030168497757643,0.44527562178866437,0,0,0,0,0,0,-0.38440261395746234,-19.459144204148654,-5.290885673382253,10.963719013892446,-8.111134985066382,-2.8517607845456734
0.3161841859169754,12,12,13,3.016116440908657,0.418220281541161,0.44540610469349434,0,0,0,0,0,0,-4.73091010546698,-36.91452870227603,-5.199170003097016,6.104059645546669,-7.47867982563437,1.3710968682448013
0.3161841859169754,13,13,14,3.014716872262607,0.4341814336463007,0.43747744132786814,0,0,0,0,0,0,-6.142474499412573,-39.3439022381107,-6.650705214751009,2.2152786917246226,-4.028130780741603,1.809277344199341
0.3161841859169754,14,14,15,3.0233031204634275,0.44919171734592583,0.4417090488434452,0,0,0,0,0,0,-9.366951836040057,-38.448675419579146,-11.180640221734718,1.2924290495222337,-4.859541683089018,3.5671482950162243
0.3161841859169754,15,15,16,3.0292306668146343,0.46365892005696785,0.4517556609490023,0,0,0,0,0,0,-14.11324184663173,-43.81182100541875,-14.355139590896098,0.46754654980053834,-1.0409754233383985,0.5726432832906547
0.3161841859169754,16,7383,16,3.0392867017808,0.4785870371098238,0.4583603316873373,0,0,0,0,0,0,-8.748679315795318,-49.10323358021606,-0.8776378210534901,0.08384623602957197,3.071669080975788,-3.155962841593756
0.3161841859169754,17,10977,17,3.043490027134294,0.49515343213602053,0.46544600334375624,0,0,0,0,0,0,10.529696262122044,-48.429879491260664,34.08739780830782,-1.5577357438106259,1.4331175313354998,0.12375647838288695
0.3161841859169754,18,7383,18,3.044711785154887,0.5126028292539854,0.466846096510563,0,0,0,0,0,0,1.9113981250366248,-40.799516691350725,6.336889691134218,0.1899912802451713,0.38256173665941945,-0.5748427529901103
0.3161841859169754,19,19,20,3.046847084044524,0.5293676108065923,0.4642143411192477,0,0,0,0,0,0,-0.35024048171872807,-38.5426670593934,-0.6159001591709087,0.2840882105644331,0.3361838703137657,-0.6253611209576693
0.3161841859169754,20,20,21,3.047741088282238,0.5465471851444134,0.46265510313322844,0,0,0,0,0,0,-1.970383403352252,-36.08849359724654,-1.429825225393667,-1.2364109723035654,0.28768995301259803,0.9438303439887452
0.3161841859169754,21,21,22,3.053183517012594,0.5621465577988395,0.4670730160464836,0,0,0,0,0,0,-5.52457840515201,-28.451496809214106,-7.2925605327980545,-2.7090623301167787,0.1670354361562891,2.540441590916242
0.3161841859169754,22,7510,22,3.060197442311035,0.5753120535071066,0.4761399005137287,0,0,0,0,0,0,32.192778655993074,-13.095778828143308,-8.563724630630746,-2.501339269026748,2.2700925515487924,0.22994277638069116
0.3161841859169754,23,3647,23,3.064148555086654,0.5876927624511957,0.4884743268413179,0,0,0,0,0,0,25.753646024041704,-17.614710791308177,-10.060797285896118,0.9941661910217193,2.8441041811481753,-3.8415927717219827
0.3161841859169754,24,24,25,3.063658966473877,0.6011529109478568,0.49998479402829876,0,0,0,0,0,0,-0.8145154881064471,-35.48131498460545,-16.959240456797176,-2.1002293146646926,3.6654271848333053,-1.5646933137561012
0.3161841859169754,25,3647,25,3.060632144494933,0.6167495751859994,0.5086087570525487,0,0,0,0,0,0,-9.697527482457122,-43.18647675164189,-4.9823074298132495,-3.1131482876638215,4.468399999147486,-1.3542282673573727
0.3161841859169754,26,3647,26,3.0509010983786666,0.6319691506291076,0.5127611448864493,0,0,0,0,0,0,-14.389614269818287,-53.43623061356634,3.4266194912741725,-4.0157962454552285,4.394803263901392,-0.37885705330378916
0.3161841859169754,27,8952,27,3.043618630477739,0.6494442852597618,0.5135448191696087,0,0,0,0,0,0,-0.8765922347144866,-43.95255731401527,34.59638534946197,-2.306699787941624,-2.9487871835823816,5.256023250542938
0.3161841859169754,28,28,29,3.0354919291230336,0.6649618769733818,0.507845603303396,0,0,0,0,0,0,-6.619867307431196,-50.951253845706006,-6.535402734011015,0.6645388975643255,-2.0440398637478516,1.37831868895482
0.3161841859169754,29,29,30,3.0333135629409003,0.6822912810406019,0.5017670692427575,0,0,0,0,0,0,-4.3700338683446285,-49.61273886720717,-4.1126305634202875,2.5089947292395594,-1.344497628759316,-1.1697855683616634
0.3161841859169754,30,8952,30,3.0402674167586947,0.6984458770120817,0.49902015276785,0,0,0,0,0,0,30.781675107811445,-16.22902783473059,-2.4392761936419323,-4.978891362739826,2.1935200867050777,2.7837049146288564
